DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2014-0099-ZAF,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2014-000038,,ZAF,South Africa,Sub-Saharan Africa,Africa,"Gauteng, KwaZulu-Natal, Limpopo, Mpumalanga, North West provinces",Heavy and extented rainfall,"Slide (land, mud, snow, rock)",No,No,No,,1037639.2,Km2,-21.5153,25.61,,2014,3.0,1.0,2014,3.0,18.0,32.0,,7185.0,,7185.0,,,,,85000.0,105078.0,80.8926237222027,"[{""adm1_code"":2708,""adm1_name"":""Gauteng""},{""adm1_code"":77311,""adm1_name"":""KwaZulu-Natal""},{""adm1_code"":77312,""adm1_name"":""Limpopo""},{""adm1_code"":77313,""adm1_name"":""Mpumalanga""},{""adm1_code"":77314,""adm1_name"":""North West""}]",2014-05-22,2023-09-25
2014-0111-NIC,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usc000pgsi,,NIC,Nicaragua,Latin America and the Caribbean,Americas,Managua province,,,No,No,No,,6.6,Richter,11.642,-85.8779,,2014,4.0,11.0,2014,4.0,11.0,2.0,266.0,12015.0,,12281.0,,,,,3000.0,3709.0,80.8926237222027,"[{""adm1_code"":2196,""adm1_name"":""Managua""}]",2014-05-09,2023-09-25
2014-0119-TZA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,TZA,United Republic of Tanzania,Sub-Saharan Africa,Africa,"Kyela district (Mbeya region), Pwani, Morogoro, Dar-es-salaam provinces",Heavy rainfall,,No,No,No,,18498.39,Km2,7.19301,38.97,,2014,4.0,18.0,2014,5.0,1.0,28.0,,20000.0,,20000.0,,,,,,,80.8926237222027,"[{""adm1_code"":48358,""adm1_name"":""Dar-es-salaam""},{""adm1_code"":48368,""adm1_name"":""Morogoro""},{""adm1_code"":48373,""adm1_name"":""Pwani""},{""adm2_code"":48437,""adm2_name"":""Kyela""}]",2014-05-14,2023-09-25
2014-0123-KAZ,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,DFO:4242,,KAZ,Kazakhstan,Central Asia,Asia,"Kokpekty village (Bukhar-Zhyrau district, Karagandinskaya province)","Dam burst, snowmelt",,No,No,No,,213897.0,Km2,48.4049,65.59,,2014,3.0,23.0,2014,4.0,15.0,5.0,9.0,2700.0,,2709.0,,,,,,,80.8926237222027,"[{""adm2_code"":37227,""adm2_name"":""Bukhar-Zhyrau""}]",2014-04-22,2023-09-25
2014-0127-MEX,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usb000pq41,,MEX,Mexico,Latin America and the Caribbean,Americas,"Guerrero, Morelos, Distrito Federal, Michoacan provinces",,,No,No,No,,7.2,Richter,17.397,-100.9723,,2014,4.0,18.0,2014,4.0,18.0,,,381.0,,381.0,,,,,,,80.8926237222027,"[{""adm1_code"":2036,""adm1_name"":""Distrito Federal""},{""adm1_code"":2039,""adm1_name"":""Guerrero""},{""adm1_code"":2043,""adm1_name"":""Michoacan""},{""adm1_code"":2044,""adm1_name"":""Morelos""}]",2014-05-09,2023-09-25
2014-0128-BGR,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FF-2014-000059,,BGR,Bulgaria,Eastern Europe,Europe,"Belogradchick district (Vidin province), Montana district (Montana province)",Heavy rains and melting snow,,No,No,Yes,,,Km2,44.0617,24.49,"Yantra, Pyce, Struma, Midde Maritza",2014,4.0,17.0,2014,5.0,1.0,,,,,,,,,,,,80.8926237222027,"[{""adm2_code"":11936,""adm2_name"":""Montana""},{""adm2_code"":12089,""adm2_name"":""Belogradchik""}]",2014-05-13,2023-09-25
2014-0128-ROU,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FF-2014-000059,,ROU,Romania,Eastern Europe,Europe,"Alba, Arges, Braila, Brasov, Bucuresti, Buzau, Calarasi, Caras-severin, Constanta, Covasna, Dimbovita, Dolj, Galati, Giurgiu, Gorj, Hunedoara, Ialomita, Mehedinti, Olt, Prahova, Sibiu, Teleorman, Timis, Tulcea, Vilcea, Vrancea provinces",Heavy rains and melting snow,,No,No,Yes,,,Km2,44.0617,24.49,Vedea,2014,4.0,19.0,2014,4.0,22.0,,,525.0,,525.0,,,,,,,80.8926237222027,"[{""adm1_code"":2446,""adm1_name"":""Alba""},{""adm1_code"":2448,""adm1_name"":""Arges""},{""adm1_code"":2453,""adm1_name"":""Braila""},{""adm1_code"":2454,""adm1_name"":""Brasov""},{""adm1_code"":2455,""adm1_name"":""Bucuresti""},{""adm1_code"":2456,""adm1_name"":""Buzau""},{""adm1_code"":2457,""adm1_name"":""Calarasi""},{""adm1_code"":2458,""adm1_name"":""Caras-severin""},{""adm1_code"":2460,""adm1_name"":""Constanta""},{""adm1_code"":2461,""adm1_name"":""Covasna""},{""adm1_code"":2462,""adm1_name"":""Dimbovita""},{""adm1_code"":2463,""adm1_name"":""Dolj""},{""adm1_code"":2464,""adm1_name"":""Galati""},{""adm1_code"":2465,""adm1_name"":""Giurgiu""},{""adm1_code"":2466,""adm1_name"":""Gorj""},{""adm1_code"":2468,""adm1_name"":""Hunedoara""},{""adm1_code"":2469,""adm1_name"":""Ialomita""},{""adm1_code"":2472,""adm1_name"":""Mehedinti""},{""adm1_code"":2475,""adm1_name"":""Olt""},{""adm1_code"":2476,""adm1_name"":""Prahova""},{""adm1_code"":2479,""adm1_name"":""Sibiu""},{""adm1_code"":2481,""adm1_name"":""Teleorman""},{""adm1_code"":2482,""adm1_name"":""Timis""},{""adm1_code"":2483,""adm1_name"":""Tulcea""},{""adm1_code"":2485,""adm1_name"":""Vilcea""},{""adm1_code"":2486,""adm1_name"":""Vrancea""}]",2014-05-13,2023-09-25
2014-0128-SRB,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FF-2014-000059,,SRB,Serbia,Southern Europe,Europe,"Lucani municipality (Moravicki province), Zitoradja, Prokuplje, Kursumilja municipalities (Toplicki province), Zajecar municipality (Zajecarski province), Zagubica municipality (Branicevski province), Doljevac municiplality (Nisavski province)",Heavy rains and melting snow,"Slide (land, mud, snow, rock)",No,No,Yes,,,Km2,44.0617,24.49,,2014,4.0,16.0,2014,4.0,17.0,,,3000.0,,3000.0,,,,,,,80.8926237222027,"[{""adm1_code"":25372,""adm1_name"":""Branicevski""},{""adm1_code"":25382,""adm1_name"":""Moravicki""},{""adm1_code"":25383,""adm1_name"":""Nisavski""},{""adm1_code"":25397,""adm1_name"":""Toplicki""},{""adm1_code"":25398,""adm1_name"":""Zajecarski""}]",2014-05-13,2023-09-25
2014-0129-CHN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usc000p61s,,CHN,China,Eastern Asia,Asia,"Xiluoduzhen village (Zhaotong district, Yunnan Sheng province)",,,No,No,No,,5.4,Richter,28.174,103.619,,2014,4.0,4.0,2014,4.0,4.0,,21.0,75000.0,,75021.0,,,,,80000.0,98897.0,80.8926237222027,"[{""adm2_code"":13306,""adm2_name"":""Zhaotong""}]",2014-05-09,2023-09-25
2014-0134-AFG,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,GLIDE:FF-2014-000060,,AFG,Afghanistan,Southern Asia,Asia,"Badakhshan, Jawzjan, Faryab, Sar-e-Pul, Badghis, Balkh, Baghlan, Samangan, Kabul, Ghor, Logar, Takhar, Bamyan, Hirat, Parwan, Nangarhar, Khost, Kandahar, Panjsher, Hilmand, Kapisa, Nimroz, Laghman, Kunduz, Daykundi, Nuristan, Kunar provinces",Torrential rain,"Slide (land, mud, snow, rock)",No,No,No,,83722.34,Km2,35.834,66.43,,2014,4.0,24.0,2014,5.0,2.0,431.0,100.0,140000.0,,140100.0,,,,,,,80.8926237222027,"[{""adm1_code"":272,""adm1_name"":""Badakhshan""},{""adm1_code"":273,""adm1_name"":""Badghis""},{""adm1_code"":274,""adm1_name"":""Baghlan""},{""adm1_code"":275,""adm1_name"":""Balkh""},{""adm1_code"":276,""adm1_name"":""Bamyan""},{""adm1_code"":278,""adm1_name"":""Faryab""},{""adm1_code"":280,""adm1_name"":""Ghor""},{""adm1_code"":281,""adm1_name"":""Hilmand""},{""adm1_code"":282,""adm1_name"":""Hirat""},{""adm1_code"":283,""adm1_name"":""Jawzjan""},{""adm1_code"":284,""adm1_name"":""Kabul""},{""adm1_code"":285,""adm1_name"":""Kandahar""},{""adm1_code"":286,""adm1_name"":""Kapisa""},{""adm1_code"":287,""adm1_name"":""Khost""},{""adm1_code"":288,""adm1_name"":""Kunar""},{""adm1_code"":289,""adm1_name"":""Kunduz""},{""adm1_code"":290,""adm1_name"":""Laghman""},{""adm1_code"":291,""adm1_name"":""Logar""},{""adm1_code"":292,""adm1_name"":""Nangarhar""},{""adm1_code"":293,""adm1_name"":""Nimroz""},{""adm1_code"":294,""adm1_name"":""Nuristan""},{""adm1_code"":298,""adm1_name"":""Samangan""},{""adm1_code"":299,""adm1_name"":""Sar-e-Pul""},{""adm1_code"":300,""adm1_name"":""Takhar""},{""adm1_code"":99878,""adm1_name"":""Daykundi""},{""adm1_code"":99879,""adm1_name"":""Panjsher""},{""adm1_code"":99880,""adm1_name"":""Parwan""}]",2014-05-14,2023-09-25
2014-0139-ARG,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,ARG,Argentina,Latin America and the Caribbean,Americas,"Neuquen, Rio Negro, Cordoba, Santa Fe, Entre Rios, Catamarca, Santiago del Estero provinces",Heavy rains,,No,No,No,,69876.78,Km2,-38.3652,-70.3,,2014,4.0,1.0,2014,4.0,8.0,,,2000.0,,2000.0,,,,,,,80.8926237222027,"[{""adm1_code"":431,""adm1_name"":""Catamarca""},{""adm1_code"":434,""adm1_name"":""Cordoba""},{""adm1_code"":436,""adm1_name"":""Entre Rios""},{""adm1_code"":443,""adm1_name"":""Neuquen""},{""adm1_code"":444,""adm1_name"":""Rio Negro""},{""adm1_code"":449,""adm1_name"":""Santa Fe""},{""adm1_code"":450,""adm1_name"":""Santiago Del Estero""}]",2014-05-14,2023-09-25
2014-0142-PRY,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2014-000030,,PRY,Paraguay,Latin America and the Caribbean,Americas,Asuncion district (Central province),Heavy rains,,No,No,No,,6829.57,Km2,-25.2205,-57.58,,2014,2.0,25.0,2014,3.0,10.0,,,2000.0,,2000.0,,,,,,,80.8926237222027,"[{""adm2_code"":23849,""adm2_name"":""Asuncion""}]",2014-05-14,2023-09-25
2014-0159-THA,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usb000qack,,THA,Thailand,South-eastern Asia,Asia,"Chiang Rai, Chiang Mai, Lampang, Lamphun, Mae Hong Son, Phayao, Phrae, Nan provinces",,,No,No,No,,6.1,Richter,19.6557,99.6696,,2014,5.0,5.0,2014,5.0,5.0,1.0,23.0,17500.0,,17523.0,,,15000.0,18543.0,62000.0,76645.0,80.8926237222027,"[{""adm1_code"":2859,""adm1_name"":""Chiang Mai""},{""adm1_code"":2860,""adm1_name"":""Chiang Rai""},{""adm1_code"":2868,""adm1_name"":""Lampang""},{""adm1_code"":2869,""adm1_name"":""Lamphun""},{""adm1_code"":2872,""adm1_name"":""Mae Hong Son""},{""adm1_code"":2881,""adm1_name"":""Nan""},{""adm1_code"":2891,""adm1_name"":""Phayao""},{""adm1_code"":2897,""adm1_name"":""Phrae""}]",2014-05-12,2023-09-25
2014-0173-CHN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usb000r1y6,,CHN,China,Eastern Asia,Asia,"Yingjiang area (Dehong Dai and Jingpo district, Yunnan Sheng province)",,,No,No,No,,5.8,Richter,24.974,97.844,,2014,5.0,24.0,2014,5.0,24.0,,15.0,225000.0,,225015.0,,,,,60000.0,74172.0,80.8926237222027,"[{""adm2_code"":13314,""adm2_name"":""Dehong Dai and Jingpo""}]",2014-06-11,2023-09-25
2014-0174-GRC,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usb000r2hc,,GRC,Greece,Southern Europe,Europe,"Limnos Island (Lesvou district, Voreio Aigaio province), Samothrace Island (Evrou district, Anatoliki Makedonnia Kai Thraki province)",,,No,No,No,,6.9,Richter,40.2893,25.3889,,2014,5.0,24.0,2014,5.0,24.0,3.0,2.0,75000.0,,75002.0,,,,,450000.0,556293.0,80.8926237222027,"[{""adm2_code"":16676,""adm2_name"":""Evrou""},{""adm2_code"":16725,""adm2_name"":""Lesvou""}]",2014-06-11,2023-09-25
2014-0174-TUR,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usb000r2hc,,TUR,Türkiye,Western Asia,Asia,"Tekirdag, Canakkale provinces",,,No,No,No,,6.9,Richter,40.2893,25.3889,,2014,5.0,24.0,2014,5.0,24.0,,324.0,,,324.0,,,,,,,80.8926237222027,"[{""adm1_code"":3038,""adm1_name"":""Canakkale""},{""adm1_code"":3088,""adm1_name"":""Tekirdag""}]",2014-06-11,2023-09-25
2014-0177-CHN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usc000r8xg,,CHN,China,Eastern Asia,Asia,"Yingjiang area (Dehong Dai and Jingpo district, Yunnan Sheng province)",,,No,No,No,,5.9,Richter,24.9997,97.845,,2014,5.0,30.0,2014,5.0,30.0,,45.0,184678.0,,184723.0,,,,,2000.0,2472.0,80.8926237222027,"[{""adm2_code"":13314,""adm2_name"":""Dehong Dai and Jingpo""}]",2014-06-11,2023-09-25
2014-0234-GTM,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,GLIDE:EQ-2014-000096|USGS:usc000rr6a,,GTM,Guatemala,Latin America and the Caribbean,Americas,"Huehuetenango, Quetzaltenango, Retalhuleu, San Marcos, Solola, Suchitepequez, Totonicapan provinces",,,No,No,Yes,,6.9,Richter,14.724,-92.4614,,2014,7.0,7.0,2014,7.0,7.0,1.0,274.0,84679.0,9830.0,94783.0,,,,,,,80.8926237222027,"[{""adm1_code"":64827,""adm1_name"":""Sololá""},{""adm1_code"":64828,""adm1_name"":""Totonicapán""},{""adm1_code"":64829,""adm1_name"":""Quetzaltenango""},{""adm1_code"":64830,""adm1_name"":""Suchitepéquez""},{""adm1_code"":64831,""adm1_name"":""Retalhuleu""},{""adm1_code"":64832,""adm1_name"":""San Marcos""},{""adm1_code"":64833,""adm1_name"":""Huehuetenango""}]",2014-07-22,2023-09-25
2014-0234-MEX,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,GLIDE:EQ-2014-000096|USGS:usc000rr6a,,MEX,Mexico,Latin America and the Caribbean,Americas,Chiapas province,,,No,No,No,,6.9,Richter,14.724,-92.4614,,2014,7.0,7.0,2014,7.0,7.0,3.0,,27000.0,,27000.0,,,,,,,80.8926237222027,"[{""adm1_code"":2032,""adm1_name"":""Chiapas""}]",2014-08-28,2023-09-25
2014-0258-COM,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usc000n9m9,,COM,Comoros,Sub-Saharan Africa,Africa,Anjouan province,,"Slide (land, mud, snow, rock)",Yes,No,No,,4.8,Richter,-12.228,44.3,,2014,3.0,12.0,2014,3.0,12.0,,,10000.0,,10000.0,,,,,,,80.8926237222027,"[{""adm1_code"":967,""adm1_name"":""Anjouan""}]",2014-07-29,2023-09-25
2014-0281-CHN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,GLIDE:EQ-2014-000102,,CHN,China,Eastern Asia,Asia,"Longtoushanzhen, Zhaotong cities (Ludian area, Zhaotong district, Yunnan Sheng province), Qiaojia area (Zhaotong district, Yunnan Sheng province), Huize area (Qujing district, Yunnan Sheng province), Guizhou Sheng, Sichuan Sheng provinces ",,"Slide (land, mud, snow, rock)",No,No,No,,6.2,Richter,27.1891,103.4086,,2014,8.0,3.0,2014,8.0,3.0,731.0,3413.0,1117100.0,,1120513.0,,,,,5000000.0,6181033.0,80.8926237222027,"[{""adm1_code"":905,""adm1_name"":""Guizhou Sheng""},{""adm1_code"":924,""adm1_name"":""Sichuan Sheng""},{""adm2_code"":13304,""adm2_name"":""Qujing""},{""adm2_code"":13306,""adm2_name"":""Zhaotong""}]",2014-09-01,2023-09-25
2014-0287-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,GLIDE:EQ-2014-000111|USGS:usb000s3t7,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Moormoori village (Abdanan district, Ilam province), Tape Hamane Oliya, Tape Hamane Sofla villages (Dehloran district, Ilam province)",,,No,No,No,,6.0,Richter,32.5827,47.7037,,2014,8.0,18.0,2014,8.0,18.0,,250.0,,12000.0,12250.0,,,,,43000.0,53157.0,80.8926237222027,"[{""adm2_code"":40862,""adm2_name"":""Abdanan""},{""adm2_code"":40930,""adm2_name"":""Dehloran""}]",2014-09-01,2023-09-25
2014-0288-ECU,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usb000s27f,,ECU,Ecuador,Latin America and the Caribbean,Americas,Quito district (Pichincha province),,"Slide (land, mud, snow, rock)",No,No,No,,5.1,Richter,-0.018,-78.322,,2014,8.0,13.0,2014,8.0,13.0,3.0,18.0,,,18.0,,,,,,,80.8926237222027,"[{""adm2_code"":15512,""adm2_name"":""Quito""}]",2014-09-01,2023-09-25
2014-0298-DZA,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usb000rz1p,,DZA,Algeria,Northern Africa,Africa,"Alger, Boumerdes provinces",,,No,No,No,,5.5,Richter,36.8561,3.181,,2014,8.0,1.0,2014,8.0,1.0,6.0,420.0,,,420.0,,,,,,,80.8926237222027,"[{""adm1_code"":344,""adm1_name"":""Alger""},{""adm1_code"":353,""adm1_name"":""Boumerdes""}]",2014-09-04,2023-09-25
2014-0311-ZAF,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usb000s0b3,,ZAF,South Africa,Sub-Saharan Africa,Africa,"Orkney city (Dr Kenneth Kaunda District Municipality district, North West province)",,,No,No,No,,5.4,Richter,-26.9899,26.7048,,2014,8.0,5.0,2014,8.0,5.0,1.0,2.0,2000.0,,2002.0,,,,,,,80.8926237222027,"[{""adm2_code"":77350,""adm2_name"":""Dr Kenneth Kaunda District Municipality""}]",2014-09-22,2023-09-25
2014-0318-USA,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:nc72282711,,USA,United States of America,Northern America,Americas,"San Francisco Bay (San Francisco district) , Napa Valley (Napa district) ; Sonoma, Solano district (California province) ; Vallejo, Mare Island cities (Solano district, California province)",,Fire,No,No,No,,6.02,Richter,38.2151667,-122.3123333,,2014,8.0,24.0,2014,8.0,24.0,1.0,250.0,3000.0,,3250.0,,,150000.0,185431.0,700000.0,865345.0,80.8926237222027,"[{""adm2_code"":28892,""adm2_name"":""Napa""},{""adm2_code"":28902,""adm2_name"":""San Francisco""},{""adm2_code"":28912,""adm2_name"":""Solano""},{""adm2_code"":28913,""adm2_name"":""Sonoma""}]",2014-09-24,2023-09-25
2014-0331-PHL,No,nat-geo-vol-vol,Natural,Geophysical,Volcanic activity,Volcanic activity (General),,Mt. Mayon,PHL,Philippines,South-eastern Asia,Asia,"Tabaco, Ligao, Legazpi city, Malilipot, Daraga, Camalig, Guinobatan, Sto. Domingo areas (Albay district, Region V (Bicol region) province)",,,Yes,No,Yes,,,,13.257,123.685,,2014,9.0,16.0,2014,12.0,3.0,,,60545.0,,60545.0,,,,,,,80.8926237222027,"[{""adm2_code"":24240,""adm2_name"":""Albay""}]",2014-09-30,2023-09-25
2014-0334-PER,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usb000sgt1,,PER,Peru,Latin America and the Caribbean,Americas,"Misca (Paruro district, Cusco province)",,,No,No,No,,4.9,Richter,-13.843,-71.695,,2014,9.0,27.0,2014,9.0,27.0,8.0,4.0,600.0,,604.0,,,,,,,80.8926237222027,"[{""adm2_code"":24081,""adm2_name"":""Paruro""}]",2014-09-30,2023-09-25
2014-0336-JPN,No,nat-geo-vol-vol,Natural,Geophysical,Volcanic activity,Volcanic activity (General),,Mt. Ontake,JPN,Japan,Eastern Asia,Asia,"Kaidamura, Mitakemura, Ootakimura districts (Nagano province), Asahimura, Osakatyoo, Takanemura districts (Gifu province)",,,No,No,No,,,,35.893,137.48,,2014,9.0,27.0,2014,9.0,30.0,63.0,69.0,,,69.0,,,,,,,80.8926237222027,"[{""adm2_code"":33912,""adm2_name"":""Asahimura""},{""adm2_code"":33978,""adm2_name"":""Osakatyoo""},{""adm2_code"":33991,""adm2_name"":""Takanemura""},{""adm2_code"":35277,""adm2_name"":""Kaidamura""},{""adm2_code"":35302,""adm2_name"":""Mitakemura""},{""adm2_code"":35325,""adm2_name"":""Ootakimura""}]",2014-09-30,2023-09-25
2014-0449-CHN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usb000sjim,,CHN,China,Eastern Asia,Asia,"Yongping Xian area (Dali Bai district, Yunnan Sheng province)",,,No,No,No,,6.1,Richter,23.3834,100.4702,,2014,10.0,7.0,2014,10.0,7.0,1.0,324.0,255000.0,,255324.0,,,,,274000.0,338721.0,80.8926237222027,"[{""adm2_code"":13312,""adm2_name"":""Dali Bai""}]",2014-11-07,2023-09-25
2014-0464-CHN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usb000syy0,,CHN,China,Eastern Asia,Asia,Sichuan Sheng province,,,No,No,No,,5.9,Richter,30.3398,101.7374,,2014,11.0,22.0,2014,11.0,22.0,5.0,65.0,82200.0,90.0,82355.0,,,,,50000.0,61810.0,80.8926237222027,"[{""adm1_code"":924,""adm1_name"":""Sichuan Sheng""}]",2014-11-24,2023-09-25
2014-0465-JPN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usb000syza,,JPN,Japan,Eastern Asia,Asia,"Hakuba village (Hakubamura district, Nagano province)",,,No,No,No,,6.2,Richter,36.6408,137.8875,,2014,11.0,22.0,2014,11.0,22.0,,41.0,2466.0,150.0,2657.0,,,,,2000.0,2472.0,80.8926237222027,"[{""adm2_code"":35261,""adm2_name"":""Hakubamura""}]",2014-11-24,2023-09-25
2014-0532-BOL,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,DFO:4220|GLIDE:FL-2015-000008,,BOL,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,"Filadelphia, Bolpebra, Cobija, Porvenir muncipalities (Pando); Beni; Chuquisaca; Yungas (La Paz); Cochabamba; Oruro; Potosi; Santa Cruz; Tarija departments",Torrential rain,"Hail|Slide (land, mud, snow, rock)",No,No,Yes,,137629.7,Km2,-16.4638,-63.77,,2014,10.0,,2015,2.0,,38.0,,185120.0,,185120.0,,,,,,,80.8926237222027,"[{""adm1_code"":648,""adm1_name"":""Pando""},{""adm1_code"":40443,""adm1_name"":""Beni""},{""adm1_code"":40444,""adm1_name"":""Chuquisaca""},{""adm1_code"":40445,""adm1_name"":""Cochabamba""},{""adm1_code"":40446,""adm1_name"":""La Paz""},{""adm1_code"":40447,""adm1_name"":""Oruro""},{""adm1_code"":40448,""adm1_name"":""Potosi""},{""adm1_code"":40449,""adm1_name"":""Santa Cruz""},{""adm1_code"":40450,""adm1_name"":""Tarija""}]",2015-03-16,2023-09-25
2014-0544-CHN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usc000t48q,,CHN,China,Eastern Asia,Asia,"Weiyuan Xian area (Dingxi district, Gansu Sheng province)",,,No,No,No,,5.6,Richter,23.3577,100.533,,2014,12.0,6.0,2014,12.0,6.0,1.0,22.0,,2000.0,2022.0,,,,,,,80.8926237222027,"[{""adm2_code"":13022,""adm2_name"":""Dingxi""}]",2015-03-26,2023-09-25
2015-0011-MWI,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,DFO:4219|GLIDE:FL-2015-000006,,MWI,Malawi,Sub-Saharan Africa,Africa,"Nsanje, Chikwawa, Phalombe, Blantyre, Zomba, Thyolo, Mulanje, Chiradzulu, Machinga, Mangochi, Balaka districts (Southern Region province), Ntcheu, Salima, Lilongwe districts (Central Region province), Karonga, Rumphi districts (Northern Region province)",Torrential rains,Crop failure|Epidemic,Yes,Yes,Yes,52916.0,485939.4,Km2,-18.795,35.36,,2015,1.0,1.0,2015,1.0,21.0,278.0,645.0,638000.0,,638645.0,,,,,390000.0,481549.0,80.9885789905908,"[{""adm2_code"":19310,""adm2_name"":""Lilongwe""},{""adm2_code"":19313,""adm2_name"":""Ntcheu""},{""adm2_code"":19315,""adm2_name"":""Salima""},{""adm2_code"":19317,""adm2_name"":""Karonga""},{""adm2_code"":19320,""adm2_name"":""Rumphi""},{""adm2_code"":19321,""adm2_name"":""Blantyre""},{""adm2_code"":19322,""adm2_name"":""Chikwawa""},{""adm2_code"":19323,""adm2_name"":""Chiradzulu""},{""adm2_code"":19325,""adm2_name"":""Mangochi""},{""adm2_code"":19328,""adm2_name"":""Nsanje""},{""adm2_code"":19329,""adm2_name"":""Thyolo""},{""adm2_code"":19330,""adm2_name"":""Zomba""},{""adm2_code"":42174,""adm2_name"":""Balaka""},{""adm2_code"":42175,""adm2_name"":""Machinga""},{""adm2_code"":42176,""adm2_name"":""Mulanje""},{""adm2_code"":42177,""adm2_name"":""Phalombe""}]",2015-01-14,2023-09-25
2015-0069-TZA,No,nat-met-sto-hai,Natural,Meteorological,Storm,Hail,DFO:4234,,TZA,United Republic of Tanzania,Sub-Saharan Africa,Africa,"Mwakata, Magung'unhwa, Nhumbi villages (Msalala area, Kahama district, Shinyanga province)",,Flood,No,No,No,,40007.02,Kph,-4.31417,33.75,,2015,3.0,3.0,2015,3.0,4.0,47.0,112.0,5000.0,,5112.0,,,,,,,80.9885789905908,"[{""adm2_code"":115067,""adm2_name"":""Kahama""}]",2015-03-04,2023-09-25
2015-0078-CHN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usc000ts8t,,CHN,China,Eastern Asia,Asia,"Shawan area (Tacheng district, Xinjiang Uygur Zizhiqu province)",,,No,No,No,,5.1,Richter,44.133,85.568,,2015,2.0,22.0,2015,2.0,22.0,,,8640.0,,8640.0,,,,,14650.0,18089.0,80.9885789905908,"[{""adm2_code"":13293,""adm2_name"":""Tacheng""}]",2015-03-11,2023-09-25
